410000.0,412.8
420000.0,352.7
430000.0,376.6
440000.0,423.8
450000.0,398.6
460000.0,359.6
470000.0,363.7
480000.0,361.4
490000.0,365.5
500000.0,348.8
510000.0,360.6
520000.0,347.5
530000.0,333.1
540000.0,376.0
550000.0,359.7
560000.0,323.4
570000.0,354.5
580000.0,346.9
590000.0,344.2
600000.0,356.4
610000.0,354.6
620000.0,356.8
630000.0,232.1
640000.0,232.3
650000.0,232.8
660000.0,235.6
670000.0,240.3
680000.0,232.8
690000.0,233.1
700000.0,235.1
710000.0,232.4
720000.0,232.1
730000.0,233.8
740000.0,233.9
750000.0,232.3
760000.0,233.2
770000.0,237.6
780000.0,232.4
790000.0,232.0
800000.0,236.1
810000.0,232.9
820000.0,231.7
830000.0,237.1
840000.0,235.5
850000.0,243.9
860000.0,312.1
870000.0,268.1
880000.0,287.2
890000.0,245.9
900000.0,238.8
910000.0,244.0
920000.0,264.9
930000.0,241.6
940000.0,240.6
950000.0,230.6
960000.0,239.9
970000.0,236.5
980000.0,243.3
990000.0,257.1
1000000.0,242.9
